,date,city,sales,onpromotion
11012,2014-05-17,Los Angeles,8500.5087890625,0
11013,2014-05-17,Osorno,13253.3115234375,0
11014,2014-05-17,Puerto Montt,12769.841796875,0
11015,2014-05-17,Punta Arenas,5965.23681640625,0
11016,2014-05-17,Rancagua,10341.1025390625,0
11017,2014-05-17,Santiago,292003.5498046875,48
11018,2014-05-17,Talca,11447.68359375,33
11019,2014-05-17,Temuco,16063.2861328125,0
11020,2014-05-17,Valdivia,7916.56005859375,0
11021,2014-05-17,Valparaiso-Vina del mar,20698.2373046875,14
11022,2014-05-18,Antofagasta,24908.3271484375,14
11023,2014-05-18,Arica,9973.98046875,0
11024,2014-05-18,Calama,6325.6240234375,0
11025,2014-05-18,Chillan,0.0,0
11026,2014-05-18,Concepcion,64335.38525390625,9
11027,2014-05-18,Copiapo,5627.89599609375,0
11028,2014-05-18,Coquimbo,12217.3212890625,0
11029,2014-05-18,Coyhaique,0.0,0
11030,2014-05-18,Curico,3267.241943359375,0
11031,2014-05-18,Iquique,9075.8408203125,0
11032,2014-05-18,La Serena,21175.5849609375,27
11033,2014-05-18,Linares,4609.6728515625,0
11034,2014-05-18,Los Angeles,9159.8603515625,0
11035,2014-05-18,Osorno,17880.025390625,0
11036,2014-05-18,Puerto Montt,11235.6767578125,0
11037,2014-05-18,Punta Arenas,8657.7666015625,0
11038,2014-05-18,Rancagua,13849.4970703125,0
11039,2014-05-18,Santiago,349061.7658691406,59
11040,2014-05-18,Talca,12876.72265625,25
11041,2014-05-18,Temuco,20580.544921875,0
11042,2014-05-18,Valdivia,4844.615234375,0
11043,2014-05-18,Valparaiso-Vina del mar,24856.3857421875,5
11044,2014-05-19,Antofagasta,15165.36181640625,7
11045,2014-05-19,Arica,6574.4150390625,0
11046,2014-05-19,Calama,5251.50390625,0
11047,2014-05-19,Chillan,0.0,0
11048,2014-05-19,Concepcion,37165.256103515625,12
11049,2014-05-19,Copiapo,5378.51220703125,0
11050,2014-05-19,Coquimbo,6311.916015625,0
11051,2014-05-19,Coyhaique,0.0,0
11052,2014-05-19,Curico,3082.69189453125,0
11053,2014-05-19,Iquique,5467.2109375,0
11054,2014-05-19,La Serena,13090.61376953125,6
11055,2014-05-19,Linares,3020.72900390625,0
11056,2014-05-19,Los Angeles,6597.720703125,0
11057,2014-05-19,Osorno,12085.2470703125,0
11058,2014-05-19,Puerto Montt,10081.1767578125,2
11059,2014-05-19,Punta Arenas,4629.8779296875,0
11060,2014-05-19,Rancagua,6909.1259765625,0
11061,2014-05-19,Santiago,206894.09326171875,65
11062,2014-05-19,Talca,7376.291015625,7
11063,2014-05-19,Temuco,12446.18994140625,0
11064,2014-05-19,Valdivia,5643.2109375,0
11065,2014-05-19,Valparaiso-Vina del mar,15643.59765625,11
11066,2014-05-20,Antofagasta,14848.08203125,8
11067,2014-05-20,Arica,6606.65576171875,0
11068,2014-05-20,Calama,4818.2958984375,0
11069,2014-05-20,Chillan,0.0,0
11070,2014-05-20,Concepcion,32349.77880859375,25
11071,2014-05-20,Copiapo,6470.328125,5
11072,2014-05-20,Coquimbo,7095.7060546875,0
11073,2014-05-20,Coyhaique,0.0,0
11074,2014-05-20,Curico,2685.406982421875,0
11075,2014-05-20,Iquique,5886.828125,0
11076,2014-05-20,La Serena,12785.34716796875,8
11077,2014-05-20,Linares,2947.3359375,0
11078,2014-05-20,Los Angeles,5744.2412109375,0
11079,2014-05-20,Osorno,12129.712890625,0
11080,2014-05-20,Puerto Montt,9705.6298828125,1
11081,2014-05-20,Punta Arenas,3459.68310546875,0
11082,2014-05-20,Rancagua,6350.9150390625,0
11083,2014-05-20,Santiago,181961.64013671875,61
11084,2014-05-20,Talca,5983.0009765625,21
11085,2014-05-20,Temuco,11164.47216796875,9
11086,2014-05-20,Valdivia,5418.35205078125,3
11087,2014-05-20,Valparaiso-Vina del mar,15960.92724609375,16
11088,2014-05-21,Antofagasta,14284.65966796875,12
11089,2014-05-21,Arica,5728.294921875,5
11090,2014-05-21,Calama,4322.55078125,1
11091,2014-05-21,Chillan,0.0,0
11092,2014-05-21,Concepcion,34547.686767578125,16
11093,2014-05-21,Copiapo,5534.09326171875,4
11094,2014-05-21,Coquimbo,5103.13525390625,0
11095,2014-05-21,Coyhaique,0.0,0
11096,2014-05-21,Curico,3558.242919921875,0
11097,2014-05-21,Iquique,5338.77685546875,0
11098,2014-05-21,La Serena,11074.04541015625,18
11099,2014-05-21,Linares,1934.39404296875,20
11100,2014-05-21,Los Angeles,4882.9560546875,7
11101,2014-05-21,Osorno,10361.033203125,0
11102,2014-05-21,Puerto Montt,8231.833984375,8
11103,2014-05-21,Punta Arenas,3941.55908203125,0
11104,2014-05-21,Rancagua,7044.05322265625,0
11105,2014-05-21,Santiago,192203.4453125,78
11106,2014-05-21,Talca,7200.8212890625,14
11107,2014-05-21,Temuco,10746.31201171875,7
11108,2014-05-21,Valdivia,5177.19580078125,0
11109,2014-05-21,Valparaiso-Vina del mar,15683.3935546875,1
11110,2014-05-22,Antofagasta,12225.992919921875,17
11111,2014-05-22,Arica,5276.60009765625,87
11112,2014-05-22,Calama,5302.17822265625,78
11113,2014-05-22,Chillan,0.0,0
11114,2014-05-22,Concepcion,30398.8076171875,181
11115,2014-05-22,Copiapo,5080.85498046875,73
11116,2014-05-22,Coquimbo,5974.380859375,0
11117,2014-05-22,Coyhaique,0.0,0
11118,2014-05-22,Curico,3123.574951171875,0
11119,2014-05-22,Iquique,5398.55224609375,0
11120,2014-05-22,La Serena,9788.0341796875,103
11121,2014-05-22,Linares,2841.281005859375,73
11122,2014-05-22,Los Angeles,4474.23779296875,92
11123,2014-05-22,Osorno,10511.3828125,0
11124,2014-05-22,Puerto Montt,7035.967041015625,136
11125,2014-05-22,Punta Arenas,2818.77392578125,0
11126,2014-05-22,Rancagua,5174.001953125,0
11127,2014-05-22,Santiago,161657.13232421875,441
11128,2014-05-22,Talca,5855.4599609375,15
11129,2014-05-22,Temuco,9618.2978515625,68
11130,2014-05-22,Valdivia,4394.1787109375,74
11131,2014-05-22,Valparaiso-Vina del mar,13710.453125,123
11132,2014-05-23,Antofagasta,15656.23388671875,153
11133,2014-05-23,Arica,5640.44677734375,3
11134,2014-05-23,Calama,5171.9638671875,1
11135,2014-05-23,Chillan,0.0,0
11136,2014-05-23,Concepcion,35086.052001953125,12
11137,2014-05-23,Copiapo,3991.943115234375,2
11138,2014-05-23,Coquimbo,5435.64892578125,0
11139,2014-05-23,Coyhaique,0.0,0
11140,2014-05-23,Curico,4478.62548828125,0
11141,2014-05-23,Iquique,4397.4892578125,0
11142,2014-05-23,La Serena,10950.0126953125,149
11143,2014-05-23,Linares,2822.177001953125,14
11144,2014-05-23,Los Angeles,4321.0,15
11145,2014-05-23,Osorno,10744.3310546875,0
11146,2014-05-23,Puerto Montt,7105.010986328125,1
11147,2014-05-23,Punta Arenas,3428.31103515625,0
11148,2014-05-23,Rancagua,6000.93798828125,0
11149,2014-05-23,Santiago,188014.57836914062,773
11150,2014-05-23,Talca,7196.783203125,140
11151,2014-05-23,Temuco,10279.60791015625,1
11152,2014-05-23,Valdivia,4401.8671875,5
11153,2014-05-23,Valparaiso-Vina del mar,14426.87255859375,5
11154,2014-05-24,Antofagasta,22345.234375,10
11155,2014-05-24,Arica,8281.6923828125,9
11156,2014-05-24,Calama,9227.0693359375,4
11157,2014-05-24,Chillan,0.0,0
11158,2014-05-24,Concepcion,45844.792236328125,7
11159,2014-05-24,Copiapo,5258.11083984375,4
11160,2014-05-24,Coquimbo,9960.5625,0
11161,2014-05-24,Coyhaique,0.0,0
11162,2014-05-24,Curico,5681.89306640625,0
11163,2014-05-24,Iquique,6366.7138671875,0
11164,2014-05-24,La Serena,16332.57080078125,19
11165,2014-05-24,Linares,4506.076171875,15
11166,2014-05-24,Los Angeles,7698.3291015625,16
11167,2014-05-24,Osorno,14158.2373046875,0
11168,2014-05-24,Puerto Montt,11400.51513671875,0
11169,2014-05-24,Punta Arenas,5748.73486328125,0
11170,2014-05-24,Rancagua,10362.2001953125,0
11171,2014-05-24,Santiago,279867.958984375,103
11172,2014-05-24,Talca,11805.4150390625,8
11173,2014-05-24,Temuco,14868.6337890625,11
11174,2014-05-24,Valdivia,8356.517578125,6
11175,2014-05-24,Valparaiso-Vina del mar,18556.0048828125,8
11176,2014-05-25,Antofagasta,23626.15625,11
11177,2014-05-25,Arica,8521.1572265625,0
11178,2014-05-25,Calama,6600.14111328125,1
11179,2014-05-25,Chillan,0.0,0
11180,2014-05-25,Concepcion,53764.445556640625,8
11181,2014-05-25,Copiapo,4574.05419921875,0
11182,2014-05-25,Coquimbo,10724.1845703125,0
11183,2014-05-25,Coyhaique,0.0,0
11184,2014-05-25,Curico,3591.31787109375,0
11185,2014-05-25,Iquique,8150.0068359375,0
11186,2014-05-25,La Serena,18888.0322265625,18
11187,2014-05-25,Linares,4583.36279296875,14
11188,2014-05-25,Los Angeles,10221.0654296875,14
11189,2014-05-25,Osorno,15217.6689453125,0
11190,2014-05-25,Puerto Montt,10253.583984375,1
11191,2014-05-25,Punta Arenas,8118.94384765625,0
11192,2014-05-25,Rancagua,12785.38671875,0
11193,2014-05-25,Santiago,314991.6865234375,96
11194,2014-05-25,Talca,12968.728515625,25
11195,2014-05-25,Temuco,19359.828125,7
11196,2014-05-25,Valdivia,4733.89892578125,0
11197,2014-05-25,Valparaiso-Vina del mar,21738.5595703125,23
11198,2014-05-26,Antofagasta,14960.484375,7
11199,2014-05-26,Arica,6764.20703125,1
11200,2014-05-26,Calama,5568.01904296875,0
11201,2014-05-26,Chillan,0.0,0
11202,2014-05-26,Concepcion,34927.138427734375,10
11203,2014-05-26,Copiapo,5116.02880859375,1
11204,2014-05-26,Coquimbo,5870.94775390625,0
11205,2014-05-26,Coyhaique,0.0,0
11206,2014-05-26,Curico,2766.672119140625,0
11207,2014-05-26,Iquique,5112.72705078125,0
11208,2014-05-26,La Serena,13751.9326171875,32
11209,2014-05-26,Linares,3140.6259765625,32
11210,2014-05-26,Los Angeles,6059.873046875,15
11211,2014-05-26,Osorno,11272.2548828125,0
11212,2014-05-26,Puerto Montt,9537.1142578125,2
11213,2014-05-26,Punta Arenas,4656.2939453125,0
11214,2014-05-26,Rancagua,7631.9619140625,0
11215,2014-05-26,Santiago,197837.70556640625,67
11216,2014-05-26,Talca,6934.7080078125,9
11217,2014-05-26,Temuco,10884.31982421875,10
11218,2014-05-26,Valdivia,5054.455078125,1
11219,2014-05-26,Valparaiso-Vina del mar,15983.615234375,1
11220,2014-05-27,Antofagasta,13883.2783203125,4
11221,2014-05-27,Arica,5781.1337890625,2
11222,2014-05-27,Calama,5190.39013671875,2
11223,2014-05-27,Chillan,0.0,0
11224,2014-05-27,Concepcion,31700.098876953125,7
11225,2014-05-27,Copiapo,4528.98779296875,2
11226,2014-05-27,Coquimbo,5508.55712890625,0
11227,2014-05-27,Coyhaique,0.0,0
11228,2014-05-27,Curico,2702.344970703125,0
11229,2014-05-27,Iquique,5516.26416015625,0
11230,2014-05-27,La Serena,11500.22900390625,20
11231,2014-05-27,Linares,2834.06396484375,22
11232,2014-05-27,Los Angeles,5231.1669921875,4
11233,2014-05-27,Osorno,10129.73046875,0
11234,2014-05-27,Puerto Montt,8450.818115234375,18
11235,2014-05-27,Punta Arenas,3782.14892578125,0
11236,2014-05-27,Rancagua,5600.748046875,0
11237,2014-05-27,Santiago,168122.56469726562,88
11238,2014-05-27,Talca,5961.4609375,19
11239,2014-05-27,Temuco,10461.5927734375,4
11240,2014-05-27,Valdivia,4957.61474609375,1
11241,2014-05-27,Valparaiso-Vina del mar,15798.94921875,3
11242,2014-05-28,Antofagasta,14662.361328125,13
11243,2014-05-28,Arica,5246.92578125,3
11244,2014-05-28,Calama,4339.84912109375,3
11245,2014-05-28,Chillan,0.0,0
11246,2014-05-28,Concepcion,33664.354248046875,4
11247,2014-05-28,Copiapo,4320.39208984375,4
11248,2014-05-28,Coquimbo,5401.6640625,0
11249,2014-05-28,Coyhaique,0.0,0
11250,2014-05-28,Curico,3392.968017578125,0
11251,2014-05-28,Iquique,4960.9521484375,0
11252,2014-05-28,La Serena,10714.10009765625,27
11253,2014-05-28,Linares,2224.387939453125,22
11254,2014-05-28,Los Angeles,4816.76220703125,13
11255,2014-05-28,Osorno,9897.4365234375,0
11256,2014-05-28,Puerto Montt,7787.095947265625,8
11257,2014-05-28,Punta Arenas,3563.325927734375,0
11258,2014-05-28,Rancagua,6571.0126953125,0
11259,2014-05-28,Santiago,179058.8603515625,59
11260,2014-05-28,Talca,7377.80126953125,12
11261,2014-05-28,Temuco,11146.0146484375,6
11262,2014-05-28,Valdivia,4469.92822265625,1
11263,2014-05-28,Valparaiso-Vina del mar,14865.59326171875,17
11264,2014-05-29,Antofagasta,12620.377685546875,5
11265,2014-05-29,Arica,5246.5087890625,85
11266,2014-05-29,Calama,5517.11083984375,74
11267,2014-05-29,Chillan,12187.0009765625,0
11268,2014-05-29,Concepcion,33937.312255859375,181
11269,2014-05-29,Copiapo,4742.47314453125,73
11270,2014-05-29,Coquimbo,5293.740234375,0
11271,2014-05-29,Coyhaique,0.0,0
11272,2014-05-29,Curico,2708.116943359375,0
11273,2014-05-29,Iquique,6375.421875,0
11274,2014-05-29,La Serena,11072.93408203125,98
11275,2014-05-29,Linares,2624.43505859375,77
11276,2014-05-29,Los Angeles,5419.23486328125,122
11277,2014-05-29,Osorno,10388.6142578125,0
11278,2014-05-29,Puerto Montt,10325.0947265625,141
11279,2014-05-29,Punta Arenas,3508.30029296875,0
11280,2014-05-29,Rancagua,6279.09814453125,0
11281,2014-05-29,Santiago,154194.18408203125,461
11282,2014-05-29,Talca,6135.77978515625,17
11283,2014-05-29,Temuco,10204.77978515625,70
11284,2014-05-29,Valdivia,4790.05419921875,76
11285,2014-05-29,Valparaiso-Vina del mar,13054.00390625,106
11286,2014-05-30,Antofagasta,15283.81982421875,135
11287,2014-05-30,Arica,6259.65087890625,3
11288,2014-05-30,Calama,5159.4990234375,3
11289,2014-05-30,Chillan,6775.05810546875,0
11290,2014-05-30,Concepcion,35459.87890625,9
11291,2014-05-30,Copiapo,4474.1142578125,1
11292,2014-05-30,Coquimbo,5862.9677734375,0
11293,2014-05-30,Coyhaique,0.0,0
11294,2014-05-30,Curico,4285.08544921875,0
11295,2014-05-30,Iquique,5136.94921875,0
11296,2014-05-30,La Serena,10499.244140625,125
11297,2014-05-30,Linares,2556.446044921875,16
11298,2014-05-30,Los Angeles,4771.576171875,5
11299,2014-05-30,Osorno,11966.080078125,0
11300,2014-05-30,Puerto Montt,8022.287841796875,2
11301,2014-05-30,Punta Arenas,3619.221923828125,0
11302,2014-05-30,Rancagua,5883.6865234375,0
11303,2014-05-30,Santiago,203967.9189453125,765
11304,2014-05-30,Talca,7371.2939453125,143
11305,2014-05-30,Temuco,9744.56201171875,5
11306,2014-05-30,Valdivia,4460.85009765625,3
11307,2014-05-30,Valparaiso-Vina del mar,14222.4501953125,9
11308,2014-05-31,Antofagasta,23878.912109375,23
11309,2014-05-31,Arica,8840.36328125,3
11310,2014-05-31,Calama,10746.6337890625,7
11311,2014-05-31,Chillan,12095.130859375,0
11312,2014-05-31,Concepcion,54641.86767578125,40
11313,2014-05-31,Copiapo,6115.2021484375,4
11314,2014-05-31,Coquimbo,11246.6865234375,0
11315,2014-05-31,Coyhaique,0.0,0
11316,2014-05-31,Curico,5643.81005859375,0
11317,2014-05-31,Iquique,8789.9208984375,0
11318,2014-05-31,La Serena,20378.80859375,7
11319,2014-05-31,Linares,4811.92578125,12
11320,2014-05-31,Los Angeles,9955.7978515625,5
11321,2014-05-31,Osorno,16200.662109375,0
11322,2014-05-31,Puerto Montt,13412.37890625,6
11323,2014-05-31,Punta Arenas,6336.60498046875,0
11324,2014-05-31,Rancagua,10471.349609375,0
11325,2014-05-31,Santiago,312541.1240234375,102
11326,2014-05-31,Talca,13532.2666015625,19
11327,2014-05-31,Temuco,17336.2734375,9
11328,2014-05-31,Valdivia,8974.5751953125,3
11329,2014-05-31,Valparaiso-Vina del mar,21242.173828125,27
11330,2014-06-01,Antofagasta,27540.728515625,15
11331,2014-06-01,Arica,11266.3056640625,2
11332,2014-06-01,Calama,6500.69091796875,2
11333,2014-06-01,Chillan,14788.734375,0
11334,2014-06-01,Concepcion,73485.02270507812,5
11335,2014-06-01,Copiapo,5742.63916015625,3
11336,2014-06-01,Coquimbo,16227.197265625,0
11337,2014-06-01,Coyhaique,0.0,0
11338,2014-06-01,Curico,4186.9189453125,0
11339,2014-06-01,Iquique,10982.6767578125,0
11340,2014-06-01,La Serena,24293.888671875,10
11341,2014-06-01,Linares,5288.13916015625,11
11342,2014-06-01,Los Angeles,12162.771484375,3
11343,2014-06-01,Osorno,24395.0546875,0
11344,2014-06-01,Puerto Montt,12846.96728515625,2
11345,2014-06-01,Punta Arenas,9328.7373046875,0
11346,2014-06-01,Rancagua,14059.0771484375,0
11347,2014-06-01,Santiago,395770.5568847656,41
11348,2014-06-01,Talca,15827.546875,14
11349,2014-06-01,Temuco,25475.9609375,13
11350,2014-06-01,Valdivia,5725.56591796875,2
11351,2014-06-01,Valparaiso-Vina del mar,26837.6484375,0
11352,2014-06-02,Antofagasta,20258.27685546875,10
11353,2014-06-02,Arica,9916.04296875,3
11354,2014-06-02,Calama,7375.498046875,3
11355,2014-06-02,Chillan,6976.4638671875,0
11356,2014-06-02,Concepcion,44414.09130859375,26
11357,2014-06-02,Copiapo,7182.99609375,3
11358,2014-06-02,Coquimbo,8965.2783203125,0
11359,2014-06-02,Coyhaique,0.0,0
11360,2014-06-02,Curico,3644.3740234375,0
11361,2014-06-02,Iquique,8398.3984375,0
11362,2014-06-02,La Serena,16310.9580078125,28
11363,2014-06-02,Linares,4013.27490234375,25
11364,2014-06-02,Los Angeles,8633.2158203125,3
11365,2014-06-02,Osorno,18962.42578125,0
11366,2014-06-02,Puerto Montt,12765.2509765625,3
11367,2014-06-02,Punta Arenas,6037.43310546875,0
11368,2014-06-02,Rancagua,7592.4111328125,0
11369,2014-06-02,Santiago,267633.54296875,64
11370,2014-06-02,Talca,9883.83984375,16
11371,2014-06-02,Temuco,15824.25634765625,5
11372,2014-06-02,Valdivia,7322.89599609375,3
11373,2014-06-02,Valparaiso-Vina del mar,20614.8486328125,3
11374,2014-06-03,Antofagasta,16818.81884765625,6
11375,2014-06-03,Arica,6945.6689453125,3
11376,2014-06-03,Calama,5892.07080078125,0
11377,2014-06-03,Chillan,5323.9091796875,0
11378,2014-06-03,Concepcion,38545.266357421875,21
11379,2014-06-03,Copiapo,7017.3740234375,1
11380,2014-06-03,Coquimbo,8913.8115234375,0
11381,2014-06-03,Coyhaique,0.0,0
11382,2014-06-03,Curico,2962.7958984375,0
11383,2014-06-03,Iquique,8492.0390625,0
11384,2014-06-03,La Serena,14071.17333984375,17
11385,2014-06-03,Linares,3578.6669921875,28
11386,2014-06-03,Los Angeles,7778.81103515625,13
11387,2014-06-03,Osorno,19358.6953125,0
11388,2014-06-03,Puerto Montt,10766.130859375,1
11389,2014-06-03,Punta Arenas,5238.583984375,0
11390,2014-06-03,Rancagua,6770.34326171875,0
11391,2014-06-03,Santiago,229129.423828125,91
11392,2014-06-03,Talca,7922.97314453125,15
11393,2014-06-03,Temuco,13150.48388671875,13
11394,2014-06-03,Valdivia,5704.0908203125,0
11395,2014-06-03,Valparaiso-Vina del mar,19255.060546875,4
11396,2014-06-04,Antofagasta,16417.0830078125,18
11397,2014-06-04,Arica,6991.34765625,4
11398,2014-06-04,Calama,5313.67822265625,4
11399,2014-06-04,Chillan,5997.3212890625,0
11400,2014-06-04,Concepcion,36845.292724609375,8
11401,2014-06-04,Copiapo,5117.19580078125,6
11402,2014-06-04,Coquimbo,5669.869140625,0
11403,2014-06-04,Coyhaique,0.0,0
11404,2014-06-04,Curico,4368.9189453125,0
11405,2014-06-04,Iquique,7196.51708984375,0
11406,2014-06-04,La Serena,12972.62451171875,37
11407,2014-06-04,Linares,2264.01806640625,36
11408,2014-06-04,Los Angeles,6549.05615234375,4
11409,2014-06-04,Osorno,15157.5869140625,0
11410,2014-06-04,Puerto Montt,9547.8291015625,12
11411,2014-06-04,Punta Arenas,3762.171875,0
11412,2014-06-04,Rancagua,8411.138671875,0
11413,2014-06-04,Santiago,226874.4130859375,73
11414,2014-06-04,Talca,8180.947265625,18
11415,2014-06-04,Temuco,13552.08740234375,9
11416,2014-06-04,Valdivia,5387.31103515625,2
11417,2014-06-04,Valparaiso-Vina del mar,16708.08740234375,5
11418,2014-06-05,Antofagasta,13890.369140625,10
11419,2014-06-05,Arica,6744.419921875,93
11420,2014-06-05,Calama,5350.93115234375,69
11421,2014-06-05,Chillan,4177.23486328125,0
11422,2014-06-05,Concepcion,32488.640380859375,178
11423,2014-06-05,Copiapo,5211.591796875,66
11424,2014-06-05,Coquimbo,6873.42333984375,0
11425,2014-06-05,Coyhaique,0.0,0
11426,2014-06-05,Curico,2828.652099609375,0
11427,2014-06-05,Iquique,6310.4736328125,0
11428,2014-06-05,La Serena,10649.560791015625,107
11429,2014-06-05,Linares,3087.423095703125,68
11430,2014-06-05,Los Angeles,5281.06689453125,101
11431,2014-06-05,Osorno,15896.99609375,0
11432,2014-06-05,Puerto Montt,9612.27880859375,151
11433,2014-06-05,Punta Arenas,3364.5908203125,0
11434,2014-06-05,Rancagua,5144.8662109375,0
11435,2014-06-05,Santiago,182678.3447265625,462
11436,2014-06-05,Talca,6929.27099609375,41
11437,2014-06-05,Temuco,11196.91015625,82
11438,2014-06-05,Valdivia,5002.3408203125,69
11439,2014-06-05,Valparaiso-Vina del mar,16755.1259765625,119
11440,2014-06-06,Antofagasta,16270.26025390625,135
11441,2014-06-06,Arica,5679.3349609375,5
11442,2014-06-06,Calama,5250.6767578125,3
11443,2014-06-06,Chillan,5241.05712890625,0
11444,2014-06-06,Concepcion,35723.50634765625,24
11445,2014-06-06,Copiapo,3643.4208984375,4
11446,2014-06-06,Coquimbo,5958.90087890625,0
11447,2014-06-06,Coyhaique,0.0,0
11448,2014-06-06,Curico,3984.352783203125,0
11449,2014-06-06,Iquique,5586.35498046875,0
11450,2014-06-06,La Serena,11749.22412109375,149
11451,2014-06-06,Linares,1973.3270263671875,10
11452,2014-06-06,Los Angeles,4519.60302734375,7
11453,2014-06-06,Osorno,14616.671875,0
11454,2014-06-06,Puerto Montt,8564.943115234375,6
11455,2014-06-06,Punta Arenas,3781.89501953125,0
11456,2014-06-06,Rancagua,5355.94287109375,0
11457,2014-06-06,Santiago,213427.09716796875,762
11458,2014-06-06,Talca,8163.7958984375,137
11459,2014-06-06,Temuco,11921.45849609375,15
11460,2014-06-06,Valdivia,4861.27392578125,1
11461,2014-06-06,Valparaiso-Vina del mar,14993.02734375,6
11462,2014-06-07,Antofagasta,23417.11328125,10
11463,2014-06-07,Arica,6857.2861328125,4
11464,2014-06-07,Calama,10353.8671875,1
11465,2014-06-07,Chillan,8361.8037109375,0
11466,2014-06-07,Concepcion,48922.267822265625,12
11467,2014-06-07,Copiapo,5529.52294921875,3
11468,2014-06-07,Coquimbo,10424.5537109375,0
11469,2014-06-07,Coyhaique,0.0,0
11470,2014-06-07,Curico,5171.05224609375,0
11471,2014-06-07,Iquique,7730.68212890625,0
11472,2014-06-07,La Serena,18038.58544921875,10
11473,2014-06-07,Linares,3434.85205078125,25
11474,2014-06-07,Los Angeles,9295.0859375,9
11475,2014-06-07,Osorno,16292.9609375,0
11476,2014-06-07,Puerto Montt,13671.380859375,3
11477,2014-06-07,Punta Arenas,5135.97412109375,0
11478,2014-06-07,Rancagua,9338.95703125,0
11479,2014-06-07,Santiago,297246.08056640625,76
11480,2014-06-07,Talca,11372.9208984375,13
11481,2014-06-07,Temuco,15848.18115234375,12
11482,2014-06-07,Valdivia,8739.5693359375,0
11483,2014-06-07,Valparaiso-Vina del mar,21959.763671875,19
11484,2014-06-08,Antofagasta,24005.10498046875,3
11485,2014-06-08,Arica,10747.6259765625,10
11486,2014-06-08,Calama,6249.97314453125,1
11487,2014-06-08,Chillan,10274.4072265625,0
11488,2014-06-08,Concepcion,59140.427734375,10
11489,2014-06-08,Copiapo,5222.55517578125,7
11490,2014-06-08,Coquimbo,12270.041015625,0
11491,2014-06-08,Coyhaique,0.0,0
11492,2014-06-08,Curico,3758.89013671875,0
11493,2014-06-08,Iquique,11060.0205078125,0
11494,2014-06-08,La Serena,18428.8115234375,33
11495,2014-06-08,Linares,3924.074951171875,17
11496,2014-06-08,Los Angeles,10053.2138671875,1
11497,2014-06-08,Osorno,18647.486328125,0
11498,2014-06-08,Puerto Montt,11091.001953125,0
11499,2014-06-08,Punta Arenas,8623.0068359375,0
11500,2014-06-08,Rancagua,13388.9345703125,0
11501,2014-06-08,Santiago,338269.6015625,76
11502,2014-06-08,Talca,13304.1689453125,21
11503,2014-06-08,Temuco,19692.4755859375,20
11504,2014-06-08,Valdivia,5408.208984375,1
11505,2014-06-08,Valparaiso-Vina del mar,22466.921875,15
11506,2014-06-09,Antofagasta,16237.66943359375,8
11507,2014-06-09,Arica,8031.18212890625,4
11508,2014-06-09,Calama,6483.4658203125,8
11509,2014-06-09,Chillan,4420.01220703125,0
11510,2014-06-09,Concepcion,36744.689453125,8
11511,2014-06-09,Copiapo,8850.833984375,1
11512,2014-06-09,Coquimbo,7065.5791015625,0
11513,2014-06-09,Coyhaique,0.0,0
11514,2014-06-09,Curico,3367.705078125,0
11515,2014-06-09,Iquique,6072.84521484375,0
11516,2014-06-09,La Serena,14937.38916015625,24
11517,2014-06-09,Linares,2969.806884765625,24
11518,2014-06-09,Los Angeles,6956.291015625,7
11519,2014-06-09,Osorno,13023.6708984375,0
11520,2014-06-09,Puerto Montt,10416.10888671875,20
11521,2014-06-09,Punta Arenas,5007.31396484375,0
11522,2014-06-09,Rancagua,7144.40185546875,0
11523,2014-06-09,Santiago,213360.65869140625,65
11524,2014-06-09,Talca,7747.97509765625,16
11525,2014-06-09,Temuco,13714.4521484375,2
11526,2014-06-09,Valdivia,6131.2978515625,0
11527,2014-06-09,Valparaiso-Vina del mar,17115.59912109375,12
11528,2014-06-10,Antofagasta,14116.01806640625,9
11529,2014-06-10,Arica,7433.02880859375,4
11530,2014-06-10,Calama,4885.10595703125,4
11531,2014-06-10,Chillan,3706.3720703125,0
11532,2014-06-10,Concepcion,33030.015380859375,18
11533,2014-06-10,Copiapo,5793.78125,7
11534,2014-06-10,Coquimbo,6482.17822265625,0
11535,2014-06-10,Coyhaique,0.0,0
11536,2014-06-10,Curico,2710.89501953125,0
11537,2014-06-10,Iquique,6668.0732421875,0
11538,2014-06-10,La Serena,12122.89990234375,15
11539,2014-06-10,Linares,2668.73193359375,28
11540,2014-06-10,Los Angeles,6134.9150390625,14
11541,2014-06-10,Osorno,11949.8623046875,0
11542,2014-06-10,Puerto Montt,9218.763671875,2
11543,2014-06-10,Punta Arenas,3982.2880859375,0
11544,2014-06-10,Rancagua,5581.73583984375,0
11545,2014-06-10,Santiago,175704.7607421875,69
11546,2014-06-10,Talca,7073.26123046875,19
11547,2014-06-10,Temuco,11664.5283203125,3
11548,2014-06-10,Valdivia,5188.23876953125,2
11549,2014-06-10,Valparaiso-Vina del mar,15573.97119140625,5
11550,2014-06-11,Antofagasta,15559.8857421875,12
11551,2014-06-11,Arica,6229.7060546875,0
11552,2014-06-11,Calama,5423.43505859375,3
11553,2014-06-11,Chillan,4333.6669921875,0
11554,2014-06-11,Concepcion,33431.87976074219,22
11555,2014-06-11,Copiapo,5444.7958984375,3
11556,2014-06-11,Coquimbo,5194.041015625,0
11557,2014-06-11,Coyhaique,0.0,0
11558,2014-06-11,Curico,3139.0380859375,0
11559,2014-06-11,Iquique,4908.56201171875,0
